type,line of code,function,label
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cinepile/utils.py#L67,EvolvingLMMs-Lab__lmms-eval/cinepile_doc_to_target,format answer
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cinepile/utils.py#L75,EvolvingLMMs-Lab__lmms-eval/normalize_string,extracts option data
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/clotho_aqa/utils.py#L17,EvolvingLMMs-Lab__lmms-eval/clotho_aqa_doc_to_audio,extract audio
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/clotho_aqa/utils.py#L21,EvolvingLMMs-Lab__lmms-eval/clotho_aqa_doc_to_text,concatenate prompts
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cmmmu/utils.py#L54,EvolvingLMMs-Lab__lmms-eval/cmmmu_doc_to_text,generate prompt
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cmmmu/utils.py#L58,EvolvingLMMs-Lab__lmms-eval/cmmmu_doc_to_visual,convert documents
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L19,EvolvingLMMs-Lab__lmms-eval/coco_doc_to_visual,convert image to rgb
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L23,EvolvingLMMs-Lab__lmms-eval/coco_doc_to_visual_karpathy,download and convert images
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L30,EvolvingLMMs-Lab__lmms-eval/coco_doc_to_text,generate image caption
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L128,EvolvingLMMs-Lab__lmms-eval/coco_bleu4,calculate bleu-4 score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L132,EvolvingLMMs-Lab__lmms-eval/coco_bleu3,calculate bleu-3 score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L136,EvolvingLMMs-Lab__lmms-eval/coco_bleu2,calculate bleu-2 score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L140,EvolvingLMMs-Lab__lmms-eval/coco_bleu1,calculate bleu-1 score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L144,EvolvingLMMs-Lab__lmms-eval/coco_meteor,calculate meteor score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L148,EvolvingLMMs-Lab__lmms-eval/coco_rougel,calculate rouge-l score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L152,EvolvingLMMs-Lab__lmms-eval/coco_cider,calculate cider score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/coco_cap/utils.py#L156,EvolvingLMMs-Lab__lmms-eval/coco_spice,aggregate spice data
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/common_voice_15/utils.py#L29,EvolvingLMMs-Lab__lmms-eval/common_voice_15_doc_to_audio,extract audio data
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/common_voice_15/utils.py#L33,EvolvingLMMs-Lab__lmms-eval/common_voice_15_doc_to_text,generate speech recognition prompt
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/common_voice_15/utils.py#L171,EvolvingLMMs-Lab__lmms-eval/common_voice_15_wer,calculate word error rate
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/conbench/utils.py#L17,EvolvingLMMs-Lab__lmms-eval/conbench_doc_to_visual,convert image to rgb
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/conbench/utils.py#L21,EvolvingLMMs-Lab__lmms-eval/conbench_doc_to_text,extract question text
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/covost2/utils.py#L27,EvolvingLMMs-Lab__lmms-eval/covost2_doc_to_audio,extract audio
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/covost2/utils.py#L31,EvolvingLMMs-Lab__lmms-eval/covost2_doc_to_text,generate prompt
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/covost2/utils.py#L51,EvolvingLMMs-Lab__lmms-eval/covost2_bleu,calculate bleu score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/covost2/utils.py#L64,EvolvingLMMs-Lab__lmms-eval/covost2_bleu_en,calculate bleu score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cuva/utils.py#L110,EvolvingLMMs-Lab__lmms-eval/cuva_doc_to_visual,locate video path
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cuva/utils.py#L123,EvolvingLMMs-Lab__lmms-eval/cuva_doc_to_text,generate descriptive questions
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cuva/utils.py#L133,EvolvingLMMs-Lab__lmms-eval/cuva_doc_to_answer,extract answer
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cuva/utils.py#L208,EvolvingLMMs-Lab__lmms-eval/cuva_BLEU,calculate bleu score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cuva/utils.py#L212,EvolvingLMMs-Lab__lmms-eval/cuva_ROUGE,calculate rouge scores
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cuva/utils.py#L216,EvolvingLMMs-Lab__lmms-eval/cuva_BLEURT,aggregate bleurt results
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cvrr/utils.py#L46,EvolvingLMMs-Lab__lmms-eval/cvrr_doc_to_visual,generate video path
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cvrr/utils.py#L87,EvolvingLMMs-Lab__lmms-eval/cvrr_doc_to_text,extract question text
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cvrr/utils.py#L103,EvolvingLMMs-Lab__lmms-eval/cvrr_doc_to_answer,extract answer
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cvrr/utils.py#L223,EvolvingLMMs-Lab__lmms-eval/cvrr_aggregate_score,calculate average score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/cvrr/utils.py#L236,EvolvingLMMs-Lab__lmms-eval/cvrr_aggregate_accuracy,calculate accuracy
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L22,EvolvingLMMs-Lab__lmms-eval/detailcaps_doc_to_visual,convert binary to image
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L26,EvolvingLMMs-Lab__lmms-eval/detailcaps_doc_to_text,generate caption
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L58,EvolvingLMMs-Lab__lmms-eval/check_if_context_is_set,verify context match
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L141,EvolvingLMMs-Lab__lmms-eval/detailcaps_bleu4,calculate bleu-4 score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L145,EvolvingLMMs-Lab__lmms-eval/detailcaps_bleu3,calculate bleu score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L149,EvolvingLMMs-Lab__lmms-eval/detailcaps_bleu2,calculate bleu-2 score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L153,EvolvingLMMs-Lab__lmms-eval/detailcaps_bleu1,calculate bleu-1 score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L157,EvolvingLMMs-Lab__lmms-eval/detailcaps_meteor,calculate meteor score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L161,EvolvingLMMs-Lab__lmms-eval/detailcaps_rougel,calculate rouge-l score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L165,EvolvingLMMs-Lab__lmms-eval/detailcaps_cider,calculate cider score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L169,EvolvingLMMs-Lab__lmms-eval/detailcaps_spice,aggregate spice scores
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/detailcaps/utils.py#L173,EvolvingLMMs-Lab__lmms-eval/detailcaps_capture,perform capture
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/docvqa/utils.py#L9,EvolvingLMMs-Lab__lmms-eval/docvqa_doc_to_visual,convert image
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/docvqa/utils.py#L13,EvolvingLMMs-Lab__lmms-eval/docvqa_doc_to_text,generate prompt text
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/dtcbench/utils.py#L1,EvolvingLMMs-Lab__lmms-eval/dtcbench_doc_to_visual,convert image
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/dtcbench/utils.py#L5,EvolvingLMMs-Lab__lmms-eval/dtcbench_doc_to_text,generate question prompt
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egoplan/utils.py#L123,EvolvingLMMs-Lab__lmms-eval/egoplan_doc_to_visual,locate video path
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egoplan/utils.py#L138,EvolvingLMMs-Lab__lmms-eval/egoplan_doc_to_text,generate next action
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egoschema/utils.py#L37,EvolvingLMMs-Lab__lmms-eval/egoschema_doc_to_visual,locate video path
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egoschema/utils.py#L50,EvolvingLMMs-Lab__lmms-eval/egoschema_doc_to_text,generate text output
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egoschema/utils.py#L69,EvolvingLMMs-Lab__lmms-eval/egoschema_doc_to_answer,extract answer
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egoschema/utils.py#L211,EvolvingLMMs-Lab__lmms-eval/egoschema_aggregate_mc,aggregate submissions
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egoschema/utils.py#L215,EvolvingLMMs-Lab__lmms-eval/egoschema_aggregate_mc_ppl,aggregate submissions
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egoschema/utils.py#L219,EvolvingLMMs-Lab__lmms-eval/egoschema_aggregate_score,calculate accuracy
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egoschema/utils.py#L232,EvolvingLMMs-Lab__lmms-eval/egoschema_doc_to_choice,extract option labels
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egothink/utils.py#L64,EvolvingLMMs-Lab__lmms-eval/egothink_doc_to_visual,convert image
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egothink/utils.py#L69,EvolvingLMMs-Lab__lmms-eval/egothink_doc_to_text,generate question prompt
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/egothink/utils.py#L79,EvolvingLMMs-Lab__lmms-eval/egothink_doc_to_answer,extract answer
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/ferret/utils.py#L104,EvolvingLMMs-Lab__lmms-eval/ferret_doc_to_visual,convert image to rgb
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/ferret/utils.py#L108,EvolvingLMMs-Lab__lmms-eval/ferret_doc_to_text,generate question prompt
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/ferret/utils.py#L171,EvolvingLMMs-Lab__lmms-eval/ferret_refer_desc_aggregation,aggregate refer descriptions
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/ferret/utils.py#L175,EvolvingLMMs-Lab__lmms-eval/ferret_refer_reason_aggregation,aggregate refer reasons
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/ferret/utils.py#L179,EvolvingLMMs-Lab__lmms-eval/ferret_ground_conv_aggregation,aggregate ground conversation
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/ferret/utils.py#L183,EvolvingLMMs-Lab__lmms-eval/ferret_all_aggregation,aggregate all results
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/fleurs/utils.py#L138,EvolvingLMMs-Lab__lmms-eval/fleurs_doc_to_audio,extract audio
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/fleurs/utils.py#L142,EvolvingLMMs-Lab__lmms-eval/fleurs_doc_to_text,generate prompt
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/fleurs/utils.py#L280,EvolvingLMMs-Lab__lmms-eval/fleurs_wer,calculate word error rate
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/flickr30k/utils.py#L17,EvolvingLMMs-Lab__lmms-eval/flickr_doc_to_visual,convert image to rgb
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/flickr30k/utils.py#L21,EvolvingLMMs-Lab__lmms-eval/flickr_doc_to_text,generate image caption
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/flickr30k/utils.py#L98,EvolvingLMMs-Lab__lmms-eval/flickr_bleu4,calculate bleu score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/flickr30k/utils.py#L102,EvolvingLMMs-Lab__lmms-eval/flickr_bleu3,calculate bleu score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/flickr30k/utils.py#L106,EvolvingLMMs-Lab__lmms-eval/flickr_bleu2,calculate bleu score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/flickr30k/utils.py#L110,EvolvingLMMs-Lab__lmms-eval/flickr_bleu1,calculate bleu score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/flickr30k/utils.py#L114,EvolvingLMMs-Lab__lmms-eval/flickr_meteor,aggregate meteor results
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/flickr30k/utils.py#L118,EvolvingLMMs-Lab__lmms-eval/flickr_rougel,calculate rouge-l score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/flickr30k/utils.py#L122,EvolvingLMMs-Lab__lmms-eval/flickr_cider,calculate cider score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/flickr30k/utils.py#L126,EvolvingLMMs-Lab__lmms-eval/flickr_spice,aggregate spice data
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/funqa/utils.py#L225,EvolvingLMMs-Lab__lmms-eval/funqa_doc_to_visual,locate video path
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/funqa/utils.py#L238,EvolvingLMMs-Lab__lmms-eval/funqa_doc_to_text,extract question
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/funqa/utils.py#L243,EvolvingLMMs-Lab__lmms-eval/funqa_doc_to_answer,extract answer
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/funqa/utils.py#L333,EvolvingLMMs-Lab__lmms-eval/funqa_GPT_eval,calculate and save scores
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/funqa/utils.py#L353,EvolvingLMMs-Lab__lmms-eval/funqa_aggregate,aggregate results
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/funqa/utils.py#L358,EvolvingLMMs-Lab__lmms-eval/funqa_BLEU,calculate bleu score
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/funqa/utils.py#L362,EvolvingLMMs-Lab__lmms-eval/funqa_ROUGE,calculate rouge scores
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/funqa/utils.py#L366,EvolvingLMMs-Lab__lmms-eval/funqa_BLEURT,aggregate bleurt scores
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/gigaspeech/utils.py#L25,EvolvingLMMs-Lab__lmms-eval/gigaspeech_doc_to_audio,extract audio
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/gigaspeech/utils.py#L29,EvolvingLMMs-Lab__lmms-eval/gigaspeech_doc_to_text,generate speech recognition prompt
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/gigaspeech/utils.py#L162,EvolvingLMMs-Lab__lmms-eval/gigaspeech_wer,calculate word error rate
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/gqa/utils.py#L7,EvolvingLMMs-Lab__lmms-eval/gqa_doc_to_visual,load and retrieve image
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/gqa/utils.py#L19,EvolvingLMMs-Lab__lmms-eval/gqa_doc_to_text,generate prompt text
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/gqa_ru/utils.py#L7,EvolvingLMMs-Lab__lmms-eval/gqa_doc_to_visual,load and retrieve image
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/gqa_ru/utils.py#L19,EvolvingLMMs-Lab__lmms-eval/gqa_doc_to_text,generate prompt text
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/hallusion_bench/evaluate_hb.py#L24,EvolvingLMMs-Lab__lmms-eval/hb_doc_to_text,generate question prompt
api,https://github.com/EvolvingLMMs-Lab/lmms-eval/blob/c4a31289c56a673aba99d2015a1db1decf5308e7/lmms_eval/tasks/hallusion_bench/evaluate_hb.py#L32,EvolvingLMMs-Lab__lmms-eval/hb_doc_to_visual,convert image to rgb
